validation.n.01	PROVE
determination.n.01	FIND
discovery.n.01	FIND
certification.n.01	AUTHORIZE_ADMIT
commitment.n.05	AUTHORIZE_ADMIT
confinement.n.02	CAGE_IMPRISON
restraint.n.01	RETAIN_KEEP_SAVE-MONEY
control.n.05	MANAGE
initiation.n.02	ESTABLISH
beginning.n.05	BEGIN
legalization.n.01	AUTHORIZE_ADMIT
formalization.n.01	AUTHORIZE_ADMIT
systematization.n.01	THINK
initiation.n.01	ASSIGN-SMT-TO-SMN
legislation.n.02	AUTHORIZE_ADMIT
government.n.02	INFLUENCE
enactment.n.01	ORDER
legitimation.n.01	AUTHORIZE_ADMIT
liberalization.n.01	LIBERATE_ALLOW_AFFORD
easing.n.02	HELP_HEAL_CARE_CURE
decrease.n.04	REDUCE_DIMINISH
monetization.n.01	AUTHORIZE_ADMIT
readmission.n.01	AUTHORIZE_ADMIT
repatriation.n.01	AUTHORIZE_ADMIT
return.n.02	MOVE-BACK
sanction.n.04	AUTHORIZE_ADMIT
banking.n.02	CARRY-OUT-ACTION
finance.n.01	PAY
suppression.n.02	RETAIN_KEEP_SAVE-MONEY
mortification.n.04	HURT_HARM_ACHE
withholding.n.01	RETAIN_KEEP_SAVE-MONEY
subtraction.n.02	REMOVE_TAKE-AWAY_KIDNAP
economy.n.04	PRESERVE
filing.n.04	RETAIN_KEEP_SAVE-MONEY
storage.n.01	RETAIN_KEEP_SAVE-MONEY
retention.n.01	RETAIN_KEEP_SAVE-MONEY
possession.n.01	POSSESS
redeposition.n.01	FALL_SLIDE-DOWN
accretion.n.01	INCREASE_ENLARGE_MULTIPLY
increase.n.03	INCREASE_ENLARGE_MULTIPLY
repositing.n.01	RETAIN_KEEP_SAVE-MONEY
deposit.n.09	PUT_APPLY_PLACE_PAVE
buildup.n.01	INCREASE_ENLARGE_MULTIPLY
accumulation.n.03	AMASS
inhibition.n.01	PRECLUDE_FORBID_EXPEL
reservation.n.07	RETAIN_KEEP_SAVE-MONEY
preservation.n.01	PROTECT
protection.n.01	PROTECT
retrenchment.n.02	RETAIN_KEEP_SAVE-MONEY
tankage.n.03	RETAIN_KEEP_SAVE-MONEY
act.n.04	PERFORM
performance.n.01	PERFORM
show.n.03	SHOW
acting.n.01	PERFORM
play.n.02	PERFORM
theatrical_performance.n.01	PERFORM
roleplaying.n.01	PERFORM
blow.n.07	BREATH_BLOW
exhalation.n.02	BREATH_BLOW
intonation.n.03	SING
intonation.n.04	PERFORM
intonation.n.02	PERFORM
cantillation.n.01	PERFORM
cartwheel.n.02	PERFORM
stunt.n.01	PERFORM
chasse.n.01	TRAVEL
locomotion.n.02	GO-FORWARD
concert.n.01	PERFORM
conducting.n.02	LEAD_GOVERN
declamation.n.02	PERFORM
drum.n.02	PERFORM
drumming.n.01	PERFORM
glissade.n.01	PERFORM
harmonization.n.02	PERFORM
character.n.04	PERFORM
portrayal.n.02	PERFORM
imposture.n.01	DECEIVE
deception.n.02	DECEIVE
impersonation.n.03	PERFORM
interlude.n.02	PERFORM
rendition.n.04	REPRESENT
rendition.n.01	PERFORM
ring.n.06	PERFORM
knell.n.01	PERFORM
bell.n.03	PERFORM
make-believe.n.02	PERFORM
pretense.n.01	DECEIVE
piping.n.03	PERFORM
playing.n.01	PERFORM
pirouette.n.01	PERFORM
spin.n.02	TRAVEL
rotation.n.01	TURN_CHANGE-DIRECTION
motion.n.03	MOVE-SOMETHING
playback.n.01	PERFORM
reproduction.n.04	COPY
copying.n.01	COPY
repetition.n.02	REPEAT
replay.n.02	PERFORM
premiere.n.01	PERFORM
stage.n.04	PERFORM
rerun.n.01	TRANSMIT
broadcast.n.02	TRANSMIT
axial_rotation.n.01	ROLL
rotation.n.03	TRAVEL
turning.n.04	TURN_CHANGE-DIRECTION
movement.n.03	GO-FORWARD
skirl.n.01	MAKE-A-SOUND
somersault.n.01	PERFORM
tumble.n.01	PERFORM
sound.n.03	MAKE-A-SOUND
strum.n.01	PERFORM
thrum.n.01	PERFORM
acrobatics.n.02	PERFORM
tootle.n.01	PERFORM
acrobatics.n.01	PERFORM
sport.n.01	BEHAVE
twang.n.01	PERFORM
whistling.n.02	PERFORM
completion.n.01	ACHIEVE
maneuver.n.03	DIRECT_AIM_MANEUVER
arrival.n.01	ACHIEVE
passing.n.07	ACHIEVE
overachievement.n.01	ACHIEVE
run.n.01	ACHIEVE
score.n.10	SCORE
underachievement.n.01	ACHIEVE
abandonment.n.01	CHANGE_SWITCH
change.n.04	DIVERSIFY
consequence.n.01	RESULT_CONSEQUENCE
change.n.01	ADJUST_CORRECT
alteration.n.02	ADJUST_CORRECT
brutalization.n.03	CHANGE_SWITCH
degradation.n.01	DEBASE_ADULTERATE
assimilation.n.04	CHANGE_SWITCH
turn.n.04	CHANGE_SWITCH
development.n.04	HAPPEN_OCCUR
switch.n.07	CHANGE_SWITCH
shift.n.01	CHANGE-HANDS
translation.n.02	MOVE-SOMETHING
change_of_location.n.01	GO-FORWARD
turning.n.02	CHANGE_SWITCH
covariation.n.01	CHANGE_SWITCH
discoloration.n.02	CHANGE_SWITCH
coloring.n.03	CHANGE_SWITCH
film_editing.n.01	ADJUST_CORRECT
depersonalization.n.03	CHANGE_SWITCH
objectification.n.01	CONVERT
realization.n.02	CREATE_MATERIALIZE
substitution.n.01	REPLACE
variation.n.01	CHANGE_SWITCH
substitution.n.02	REPLACE
test.n.05	VERIFY
attempt.n.01	TRY
humanization.n.01	CHANGE_SWITCH
mobilization.n.01	PREPARE
modulation.n.02	CHANGE_SWITCH
nationalization.n.02	CHANGE_SWITCH
revolution.n.01	CHANGE_SWITCH
renovation.n.01	AMELIORATE
remilitarization.n.01	CHANGE_SWITCH
ritual.n.02	CHANGE_SWITCH
practice.n.01	SHAPE
ritual.n.01	CHANGE_SWITCH
custom.n.01	BEHAVE
secularization.n.01	CHANGE_SWITCH
transformation.n.01	CHANGE_SWITCH
socialization.n.01	CHANGE_SWITCH
transformation.n.05	CHANGE_SWITCH
transition.n.03	CHANGE_SWITCH
conversion.n.01	CHANGE_SWITCH
passage.n.01	CHANGE_SWITCH
variation.n.08	DIVERSIFY
perturbation.n.02	MESS
influence.n.04	INFLUENCE
behavior.n.01	BEHAVE
buffoonery.n.01	BEHAVE
folly.n.04	JOKE
play.n.14	PLAY_SPORT/GAME
antic.n.01	BEHAVE
attitude.n.03	BEHAVE
affectation.n.01	BEHAVE
boast.n.01	BEHAVE
brag.n.01	BEHAVE
braggadocio.n.01	BEHAVE
vaunt.n.01	BEHAVE
escapade.n.02	BEHAVE
celebration.n.01	CELEBRATE_PARTY
celebration.n.03	BEHAVE
celebration.n.02	BEHAVE
flirt.n.02	BEHAVE
dalliance.n.01	BEHAVE
delay.n.02	DELAY
presumption.n.04	BEHAVE
discourtesy.n.03	HURT_HARM_ACHE
dare.n.01	BEHAVE
challenge.n.02	COMPETE
dealing.n.01	MANAGE
treatment.n.02	PREPARE
rush.n.06	BEHAVE
outburst.n.02	BEGIN
haste.n.02	RUN
hamming.n.01	BEHAVE
interaction.n.01	BEHAVE
jest.n.02	BEHAVE
luxuriation.n.01	BEHAVE
pleasure.n.04	REQUIRE_NEED_WANT_HOPE
misbehavior.n.01	BEHAVE
playing.n.02	PLAY_SPORT/GAME
rampage.n.01	BEHAVE
disturbance.n.05	VIOLATE
regimentation.n.01	BEHAVE
imposition.n.01	OBLIGE_FORCE
enforcement.n.01	CARRY-OUT-ACTION
sentimentalization.n.01	INTERPRET
idealization.n.01	EMBELLISH
motivation.n.03	INCITE_INDUCE
urging.n.02	INCITE_INDUCE
advocacy.n.01	FOLLOW_SUPPORT_SPONSOR_FUND
exhortation.n.01	INCITE_INDUCE
exhortation.n.02	INCITE_INDUCE
persuasion.n.01	PERSUADE
inducement.n.02	INCITE_INDUCE
causing.n.01	INCITE_INDUCE
induction.n.05	INCITE_INDUCE
introduction.n.01	SHOW
trigger.n.03	BEGIN
stimulation.n.01	INCITE_INDUCE
arousal.n.01	AROUSE_WAKE_ENLIVEN
cause.n.01	INCITE_INDUCE
origin.n.03	BEGIN
beginning.n.01	BEGIN
incitation.n.02	AROUSE_WAKE_ENLIVEN
galvanization.n.02	INCITE_INDUCE
submersion.n.02	DIP_DIVE
wetting.n.01	WET
acquittal.n.01	SUBJECTIVE-JUDGING
judgment.n.03	SUBJECTIVE-JUDGING
clearing.n.02	SUBJECTIVE-JUDGING
liberation.n.01	LIBERATE_ALLOW_AFFORD
vindication.n.01	ARGUE-IN-DEFENSE
exculpation.n.02	SUBJECTIVE-JUDGING
forgiveness.n.02	PARDON
trial.n.04	SUBJECTIVE-JUDGING
consideration.n.03	CONSIDER
calculation.n.01	CALCULATE_ESTIMATE
procedure.n.01	SHAPE
condemnation.n.02	SUBJECTIVE-JUDGING
disapproval.n.04	REFUSE
judgment.n.02	SUBJECTIVE-JUDGING
court-martial.n.02	SUBJECTIVE-JUDGING
failing.n.02	FAIL_LOSE
failure.n.01	FAIL_LOSE
order.n.15	SORT_CLASSIFY_ARRANGE
gradation.n.03	SUBJECTIVE-JUDGING
quantification.n.02	MEASURE_EVALUATE
measurement.n.01	MEASURE_EVALUATE
scaling.n.01	SUBJECTIVE-JUDGING
marking.n.03	SUBJECTIVE-JUDGING
evaluation.n.01	CALCULATE_ESTIMATE
miscalculation.n.01	CALCULATE_ESTIMATE
mistake.n.01	ACCUSE
bye.n.01	SUBJECTIVE-JUDGING
concession.n.02	GUARANTEE_ENSURE_PROMISE
assent.n.01	AGREE_ACCEPT
agreement.n.06	AGREE_ACCEPT
retrial.n.01	SUBJECTIVE-JUDGING
whitewash.n.03	SUBJECTIVE-JUDGING
attachment.n.05	FOLLOW_SUPPORT_SPONSOR_FUND
embrace.n.03	FOLLOW_SUPPORT_SPONSOR_FUND
backing.n.01	FOLLOW_SUPPORT_SPONSOR_FUND
endorsement.n.05	FOLLOW_SUPPORT_SPONSOR_FUND
second.n.08	FOLLOW_SUPPORT_SPONSOR_FUND
ratification.n.01	APPROVE_PRAISE
financing.n.01	PAY
patronage.n.04	FOLLOW_SUPPORT_SPONSOR_FUND
polarization.n.01	SEPARATE_FILTER_DETACH
grant.n.02	FOLLOW_SUPPORT_SPONSOR_FUND
allotment.n.02	GIVE_GIFT
distribution.n.03	GIVE_GIFT
subvention.n.02	FOLLOW_SUPPORT_SPONSOR_FUND
provision.n.02	LOAD_PROVIDE_CHARGE_FURNISH
documentation.n.03	PROVE
affirmation.n.04	PROVE
confutation.n.01	PROVE
refutation.n.01	DISCUSS
answer.n.03	ANSWER
falsification.n.04	PROVE
repudiation.n.03	PROVE
exposure.n.09	SHOW
expose.n.01	REVEAL
exposure.n.03	REVEAL
probate.n.02	PROVE
accession.n.04	AGREE_ACCEPT
acceptance.n.07	AGREE_ACCEPT
acquisition.n.01	OBTAIN
accreditation.n.01	AGREE_ACCEPT
concurrence.n.01	AGREE_ACCEPT
harmony.n.04	AGREE_ACCEPT
giving_up.n.01	GIVE-UP_ABOLISH_ABANDON
relinquishment.n.01	GIVE-UP_ABOLISH_ABANDON
renunciation.n.03	GIVE-UP_ABOLISH_ABANDON
resignation.n.02	RESIGN_RETIRE
miscarriage.n.01	FAIL_LOSE
failure.n.02	FAIL_LOSE
adjournment.n.02	STOP
postponement.n.02	DELAY
withdrawal.n.03	LIBERATE_ALLOW_AFFORD
containment.n.03	STOP
stop.n.01	STOP
ending.n.04	FINISH_CONCLUDE_END
freeze.n.03	STOP
backup.n.01	STOP
blockage.n.03	STOP
obstruction.n.04	STOP
hindrance.n.03	INSERT
blocking.n.01	STOP
stop.n.02	STOP
jamming.n.01	STOP
counterpunch.n.01	STOP
punch.n.01	HIT
freeze.n.04	STOP
limitation.n.05	RESTRAIN
regulation.n.06	ADJUST_CORRECT
blockade.n.01	ENCLOSE_WRAP
discontinuance.n.01	FINISH_CONCLUDE_END
termination.n.05	FINISH_CONCLUDE_END
intermission.n.01	STOP
respite.n.02	STOP
dislocation.n.02	STOP
disruption.n.04	MESS
break.n.13	STOP
check.n.12	STOP
stall.n.04	STOP
malfunction.n.01	BREAK_DETERIORATE
crash.n.05	STOP
trouble.n.03	CAUSE-MENTAL-STATE
suspension.n.07	STOP
debarment.n.02	STOP
prevention.n.01	PRECLUDE_FORBID_EXPEL
defeat.n.01	STOP
filibuster.n.02	STOP
suspension.n.04	REDUCE_DIMINISH
interruption.n.02	ALTERNATE
hitch.n.07	GO-FORWARD
walk.n.01	GO-FORWARD
hangover.n.03	STOP
idleness.n.01	STOP
immobilization.n.01	STOP
immobilization.n.02	STOP
lock.n.06	TOUCH
clasp.n.02	CATCH
grasping.n.02	CATCH
mesh.n.05	TOUCH
neutralization.n.01	STOP
nullification.n.02	COMPENSATE
rest.n.02	LIE
rustication.n.04	STOP
snooker.n.01	STOP
stalemate.n.02	STOP
draw.n.03	SCORE
stand.n.06	STOP
stonewalling.n.01	STOP
stall.n.07	DELAY
stop.n.03	LAND_GET-OFF
stay.n.01	REMAIN
shift.n.05	GO-FORWARD
amble.n.01	MOVE-ONESELF
walk.n.04	TRAVEL
ambulation.n.01	MOVE-ONESELF
move.n.01	MOVE-ONESELF
pulse.n.02	MOVE-ONESELF
throb.n.02	MOVE-ONESELF
flap.n.03	MOVE-ONESELF
wave.n.03	MOVE-ONESELF
beat.n.10	MOVE-ONESELF
sailing.n.02	MOVE-BY-MEANS-OF
bounce.n.03	MOVE-ONESELF
recoil.n.02	MOVE-BACK
lurch.n.01	GO-FORWARD
bustle.n.01	MOVE-ONESELF
commotion.n.02	MESS
lap.n.05	MOVE-ONESELF
slide.n.05	MOVE-SOMETHING
strut.n.01	MOVE-ONESELF
waddle.n.01	MOVE-ONESELF
wobble.n.01	GO-FORWARD
gyration.n.02	MOVE-ONESELF
crawl.n.02	MOVE-ONESELF
tremble.n.01	MOVE-ONESELF
scuff.n.02	MOVE-ONESELF
rub.n.02	TOUCH
contact.n.02	BORDER
waver.n.03	MOVE-ONESELF
roller.n.02	MOVE-ONESELF
undulation.n.02	MOVE-ONESELF
wave.n.02	MOVE-ONESELF
flounce.n.02	MOVE-ONESELF
fluctuation.n.01	MOVE-ONESELF
swing.n.04	GO-FORWARD
plodding.n.02	MOVE-ONESELF
trudge.n.01	MOVE-ONESELF
hike.n.01	TRAVEL
goose_step.n.01	MOVE-ONESELF
march.n.02	GO-FORWARD
jerk.n.02	MOVE-ONESELF
tug.n.01	PULL
swish.n.01	MOVE-ONESELF
libration.n.01	MOVE-ONESELF
oscillation.n.01	COMPARE
luff.n.02	MOVE-ONESELF
nutation.n.01	MOVE-ONESELF
nod.n.02	SLEEP
inclination.n.08	TURN_CHANGE-DIRECTION
cycle.n.05	MOVE-ONESELF
oscillation.n.02	MOVE-ONESELF
vibration.n.01	MOVE-ONESELF
pace.n.04	TRAVEL
step.n.03	GO-FORWARD
pivot.n.03	MOVE-ONESELF
tremor.n.02	MOVE-ONESELF
earthquake.n.01	MOVE-ONESELF
scud.n.01	MOVE-ONESELF
speed.n.03	RUN
rattle.n.01	MAKE-A-SOUND
rock.n.07	GO-FORWARD
lurch.n.03	GO-FORWARD
wag.n.02	MOVE-SOMETHING
saunter.n.01	MOVE-ONESELF
succussion.n.01	MOVE-ONESELF
auscultation.n.01	HEAR_LISTEN
listening.n.01	FOCUS
sensing.n.02	PERCEIVE
tremor.n.01	MOVE-ONESELF
wiggle.n.01	MOVE-SOMETHING
twist.n.09	MOVE-ONESELF
tornado.n.01	MOVE-ONESELF
storm.n.01	METEOROLOGICAL
stalk.n.05	MOVE-ONESELF
footfall.n.01	MOVE-ONESELF
pat.n.01	TOUCH
appeal.n.03	REQUIRE_NEED_WANT_HOPE
requirement.n.01	REQUIRE_NEED_WANT_HOPE
duty.n.01	OBLIGE_FORCE
lust.n.02	REQUIRE_NEED_WANT_HOPE
sin.n.02	VIOLATE
wish.n.02	REQUIRE_NEED_WANT_HOPE
discovery.n.02	FIND
meeting.n.03	FIND
convergence.n.01	COMBINE_MIX_UNITE
trip.n.07	MISTAKE
blunder.n.01	MESS
detection.n.02	FIND
detection.n.04	FIND
investigation.n.02	ANALYZE
observation.n.01	FIND
excavation.n.01	EXTRACT
case.n.01	REPRESENT
localization.n.01	FIND
mapping.n.02	FIND
rediscovery.n.01	FIND
ripple.n.01	FLOW
gurgle.n.01	MAKE-A-SOUND
overflow.n.02	FLOW
flow.n.01	FLOW
flood.n.04	FLOW
flow.n.03	FLOW
overproduction.n.01	MOUNT_ASSEMBLE_PRODUCE
industry.n.02	MOUNT_ASSEMBLE_PRODUCE
discharge.n.06	SPILL_POUR
drain.n.01	EMPTY_UNLOAD
emptying.n.01	EMPTY_UNLOAD
removal.n.01	DISCARD
separation.n.09	SEPARATE_FILTER_DETACH
drip.n.01	FLOW
eddy.n.02	FLOW
current.n.02	FLOW
whirlpool.n.01	FLOW
whirl.n.01	FLY
effusion.n.02	FLOW
emission.n.01	EMIT
egress.n.03	APPEAR
escape.n.07	FLOW
flush.n.06	WET
seepage.n.01	FLOW
castigation.n.02	PUNISH
punishment.n.01	PUNISH
birth.n.02	GIVE-BIRTH
parturition.n.01	GIVE-BIRTH
delivery.n.07	GIVE-BIRTH
genesis.n.01	GIVE-BIRTH
generation.n.07	GIVE-BIRTH
reproduction.n.05	GIVE-BIRTH
sexual_activity.n.01	AROUSE_WAKE_ENLIVEN
breeding.n.04	GIVE-BIRTH
conception.n.02	GIVE-BIRTH
hybridization.n.01	GIVE-BIRTH
coupling.n.03	CHANGE-APPEARANCE/STATE
miscegenation.n.01	GIVE-BIRTH
farrow.n.01	GIVE-BIRTH
hatch.n.01	GIVE-BIRTH
parturiency.n.01	GIVE-BIRTH
reproduction.n.01	GIVE-BIRTH
transmigration.n.01	GIVE-BIRTH
superfetation.n.01	GIVE-BIRTH
fertilization.n.01	AROUSE_WAKE_ENLIVEN
creation.n.03	ESTABLISH
stockpiling.n.01	POSSESS
fruitage.n.01	GROW_PLOW
crop.n.01	GROW_PLOW
output.n.02	GENERATE
monopolization.n.01	POSSESS
domination.n.01	MANAGE
monopoly.n.01	POSSESS
market.n.01	SELL
exhaustion.n.03	CONSUME_SPEND
depletion.n.01	CONSUME_SPEND
doze.n.01	EXHAUST
overexertion.n.01	EXHAUST
effort.n.02	TRY
labor.n.02	WORK
overstrain.n.01	EXHAUST
strain.n.01	AFFECT
deformation.n.02	SHAPE
strain.n.10	TRY
striving.n.01	TRY
assumption.n.03	BEGIN
emergence.n.01	BEGIN
auspice.n.01	BEGIN
omen.n.01	SIGNAL_INDICATE
augury.n.01	BEGIN
experience.n.03	UNDERGO-EXPERIENCE
start.n.01	BEGIN
break.n.11	BEGIN
stroke.n.01	HIT
outbreak.n.01	BEGIN
inauguration.n.01	BEGIN
dawn.n.02	BEGIN
dedication.n.02	FOCUS
formation.n.07	BEGIN
inauguration.n.02	BEGIN
kickoff.n.03	BEGIN
launching.n.03	SHOOT_LAUNCH_PROPEL
opening.n.02	BEGIN
first_step.n.01	BEGIN
opener.n.01	BEGIN
resumption.n.01	BEGIN
revival.n.01	AROUSE_WAKE_ENLIVEN
improvement.n.01	INCREASE_ENLARGE_MULTIPLY
serve.n.01	BEGIN
drink.n.02	DRINK
swallow.n.02	EAT_BITE
drinking.n.01	DRINK
gulp.n.01	DRINK
gulping.n.02	DRINK
sip.n.01	DRINK
infliction.n.02	OBLIGE_FORCE
trial.n.06	HURT_HARM_ACHE
affliction.n.03	HURT_HARM_ACHE
coercion.n.01	OBLIGE_FORCE
compulsion.n.03	OBLIGE_FORCE
power_play.n.01	STEAL_DEPRIVE
stipulation.n.03	OBLIGE_FORCE
restriction.n.03	RESTRAIN
conscription.n.01	SUMMON
campaign.n.02	WORK
venture.n.01	RISK
bullying.n.01	CAUSE-MENTAL-STATE
terrorization.n.02	OBLIGE_FORCE
fete.n.01	CELEBRATE_PARTY
party.n.04	CELEBRATE_PARTY
feasting.n.01	EAT_BITE
eating.n.01	EAT_BITE
overindulgence.n.01	EAT_BITE
indulgence.n.03	CAUSE-MENTAL-STATE
gratification.n.02	CAUSE-MENTAL-STATE
satisfaction.n.05	SATISFY_FULFILL
engorgement.n.02	EAT_BITE
gluttony.n.02	EAT_BITE
bust.n.04	EAT_BITE
revel.n.01	CELEBRATE_PARTY
merrymaking.n.01	CELEBRATE_PARTY
bite.n.08	EAT_BITE
browse.n.03	EAT_BITE
graze.n.02	EAT_BITE
chomping.n.01	EAT_BITE
chew.n.02	EAT_BITE
munch.n.02	EAT_BITE
digestion.n.02	EAT_BITE
dining.n.01	EAT_BITE
mumbling.n.02	EAT_BITE
lunching.n.01	EAT_BITE
nibble.n.02	EAT_BITE
nip.n.06	EAT_BITE
clip.n.05	CUT
cut.n.18	SHAPE
